team_id,t_original,club_id,club_name,final_name,final_team_name,final_club_name
8f3baec7-654f-4c84-9daf-64d11b861c59,,0801ea5b-1f93-4dbf-9b18-84cc1da5e191,,,Grom Cykarzew,Grom Cykarzew
8f48f568-0eca-4e99-97a0-4ffc3d469bec,,41b04d07-0ee2-4522-a83d-0723f2c996fb,,,PAS Skarżysko-Kamienna,PAS Skarżysko-Kamienna
8f496751-cbc2-489c-a7b0-65dd7ff68570,,98ee818f-3ee7-436f-b8ed-8e9776dbf3b8,,,GKS Bełchatów,GKS Bełchatów
8f4d10c2-6976-4362-ba4c-eae4119ade22,,157239d0-7dcd-456e-b572-cb40095e8651,,,Młody Talent Pruszków,Młody Talent Pruszków
8f57958d-7f34-481d-91b2-d6f1ed3f1554,,a0c4c1d9-a5ee-4529-b18e-b62a86686083,,,Akademia Wiślanie Skawina,Akademia Wiślanie Skawina
8f6bbc9c-9261-45a7-942a-905a5992e234,,ee3f2484-c26c-417e-bdda-4e1e1d119d4d,,,Olimpia Wtelno,Olimpia Wtelno
8fa86b86-5a59-47be-ade9-5a9e73205cbf,,f6f268f3-87fe-4687-84fb-e867b570500d,,,Sporting Zielonki,Sporting Zielonki
8fb5acbd-fb89-42c4-a7ac-67d741b10d85,,8ecfd17e-e2ac-456c-aa36-cd874cf77b81,,,Start Toruń,Start Toruń
8fbc0cfc-c23f-49c3-89d8-39847d74e0a0,,259b78c2-b76b-4bad-9de4-e5bc536cd6fd,,,GKS Kołbacz,GKS Kołbacz
8fc5b6b7-30b6-4007-9a96-64ca3cf516c3,,11aa9a46-e7d7-49a8-be24-f10bbd2feab6,,,Płomień Kostrze,Płomień Kostrze
8fcac22f-fc84-464f-acfd-c10757a367cd,,75b9c4d1-cc21-4f79-8c80-1634868ca0d3,,,Polonia II Golina,Polonia Golina
8fcd7e67-14d2-4b4d-8236-c9201579ff55,,9b32d089-0efe-4b64-bb78-1e7a7fdf827a,,,Świdniczanka Świdnik,Świdniczanka Świdnik
8ffb89fd-5f10-46c4-abbe-329a69b03161,,326f3965-4908-4f33-9dc4-a03a8c5e8759,,,Dąb Sława Przybyszów,Dąb Sława Przybyszów
8fff1d0b-ebbb-4605-878a-a874a1c9202a,,f391e49f-f520-4734-9458-33a2ba08f508,,,Chemik Kędzierzyn-Koźle,Chemik Kędzierzyn-Koźle
90185b58-364a-4413-83a9-fe9d03687fd0,,6add35ea-c1fb-4551-a0e8-c0b1bf140901,,,Korona II Ostrołęka,Korona Ostrołęka
9019f484-c43f-423e-8c91-d431d153765c,,a36e57d3-cdcf-4ec5-b7ad-5723c2f45a72,,,Babia Góra Sucha Beskidzka,Babia Góra Sucha Beskidzka
901dffaa-fd8d-496e-bca4-ff4ee158c541,,89c76acd-90b9-4410-bbcc-d1733ae65cef,,,Orzeł Lubawka,Orzeł Lubawka
902d3615-d235-4cc8-bb27-10321969d3d0,,0a834ecd-7d40-48a3-8013-14ded1f21151,,,Orlik Mokotów,Orlik Mokotów
90328c37-4d97-4944-8ddf-87f83e85fd83,,d6f77387-7b79-442d-9ea2-15156850cce5,,,SKP II Słupca,SKP Słupca
9048515b-e085-4874-be7d-6c72227384e5,,8ab76299-3476-4f87-90ec-ea42ca1f655b,,,TS Falenica,TS Falenica
904a95e6-ee1c-4d33-b845-3cce19a12e0e,,4ade72e3-bfd5-4c46-8c12-0b4356ee1740,,,Amazonka Wiśniew,Amazonka Wiśniew
9051a328-c1cf-4a18-a75e-6197fd5f2462,,d3cc5e96-8760-4861-8678-2ad53d0fef22,,,Spójnia Białe Błota,Spójnia Białe Błota
905856f4-36ab-4661-826d-12cb53051c70,,408af1ec-6af2-4217-a4d9-2328a5a355c4,,,KS II Północ Lublin,KS Północ Lublin
905dd4d0-58c6-4d77-a557-6989a034c6cf,,b5fe94df-73b1-4409-a0d4-42c05249c251,,,Unia Bełżyce,Unia Bełżyce
906bb9fe-4458-4c28-b77d-d40a5584ab53,,c643b6f7-f212-4ab5-817b-736a782bfa29,,,Znicz Jankowice,Znicz Jankowice
9075e43c-e4e0-4873-8629-f7282b61fbaf,,5af19e3c-9cd9-4a0f-9349-6a67c4a9dfb2,,,LKS Pniewy,LKS Pniewy
90790359-0bce-4914-b77a-1ca37018c46f,,d2db48cb-0bbf-4e97-8c35-505adc2c95ce,,,LZS Głuchowo,LZS Głuchowo
907ccc4f-6f2c-4e4a-bfd9-3149c5eaa211,,41890a21-0bb8-419c-bb0f-71ab2735390f,,,OKS Opatów,OKS Opatów
908841fe-e376-4d8d-82cb-05776758d5f2,,cc321cd0-d6fd-4a04-b39c-7ee98369cf34,,,Bratek Bratkowice,Bratek Bratkowice
908a0ceb-395b-4997-9525-da574834f3fb,,673590b5-7f29-40bb-8976-92bb402467d7,,,Alit Ożarów,Alit Ożarów
908a248f-b07e-45b9-8bcd-696ae3f2ee6e,,f876d36a-76b1-4396-8529-798e43cf32b6,,,Wojownik Wabcz,Wojownik Wabcz
908b13a8-3609-4de2-8b85-10e8b38926e1,,6c8560cc-87fc-4a96-a67e-d46cd2dba26f,,,DKS Dobre Miasto,DKS Dobre Miasto
90933120-ff6c-4e59-a92d-99ae4474f4a2,,6e740548-8e1d-4152-9125-d2553f591b41,,,Śląsk Wrocław,Śląsk Wrocław
90a0504c-a4ee-451f-9e19-8b0d619df6eb,,a98aaf27-4b34-4697-9c5f-356e55d1ddd0,,,Laktoza Łyszkowice,Laktoza Łyszkowice
90aa7222-8085-4f3a-9f9e-4aff085de5e5,,611855d6-83b4-4c89-adc0-18eef786aa5f,,,UKS II GAP Bruskowo Wielkie,UKS GAP Bruskowo Wielkie
90ad58f5-683f-43a6-9662-b07f4d4028d6,,7adcbe0c-1244-41cc-9dd9-7c90ad616224,,,Piast Gol Bieruń,Piast Gol Bieruń
90b4008d-d7bb-47ff-b227-9e17fbe0abbd,,e9c4cbfb-1b45-4a3a-967a-95888b3f5d77,,,Gryfia Mirów,Gryfia Mirów
90b9a6ca-973c-4836-905a-f99673a49a34,,47287a7f-f930-4055-8aa4-5bb12818d10e,,,Zorza Port 2000 Mostki,Zorza Port 2000 Mostki
90bd9a38-9c6c-4dc9-a9ac-86343e1f901f,,d645c900-aead-4aa7-95d0-400811bb8df4,,,Orzeł Kazimierz,Orzeł Kazimierz
90be4bf4-f439-4ce6-aad1-e542e1ffafd0,,b61b2c5e-5e5d-4dc8-94c9-854e811291e2,,,AP Mała Wisełka,AP Mała Wisełka
90bf46ae-8899-40fd-9e95-8618ab438d10,,5979a65d-53ac-4dfd-8642-e445840f1fc2,,,BKS II Bogucin,BKS Bogucin
90c5ebfc-185f-47af-ae77-31d9c8844c5b,,b7b72766-2800-431c-9e5b-df52b98b6a7a,,,Płomień Dębe Wielkie,Płomień Dębe Wielkie
90c9f4cf-f1a6-4689-bb4e-3516f367b5d3,,1ff4b820-0f50-400e-a6b4-f2661989168b,,,Unia Opole,Unia Opole
90cc963e-a5d4-46fd-8996-dd2dc331a12c,,0eadee6c-d9e3-4fa7-86bd-76ea7b1c3f54,,,Tatran Kraśniczyn,Tatran Kraśniczyn
90ce3937-8d1e-4733-b1f7-937c962ccbf5,,e31f822b-4ca8-400d-92bd-f859c6d792f1,,,Jodłowska AP Diament,Jodłowska AP Diament
90d12d08-6bf9-4462-a07e-6bdb8430080c,,4e896288-e7de-4909-92b5-d9c56bc915b2,,,Sparta Konin,Sparta Konin
90d7efb8-5043-4081-b3e2-e38c6d3f4ed4,,8a00cc2e-5d67-4863-a9c9-985056b8627c,,,Olimpijczyk Częstochowa,Olimpijczyk Częstochowa
90e41c99-ff8f-4829-985c-bcfbbfc528bb,,fd4bb43c-2dca-4bce-97f6-e6be523d283e,,,Plon Klęczany,Plon Klęczany
90ebedff-c443-4183-9120-f87363e4d58d,,f3170f39-5dbf-43a6-a133-aa2303b1e17d,,,UKS FA Żagań,UKS FA Żagań
90f0660d-4feb-46d5-9cc3-4118e76ecbb5,,cf5efba5-e560-4497-913c-a9218771c7ff,,,Niwa II Nowa Wieś,Niwa Nowa Wieś
90f474ec-4b4b-4e91-a87b-04cff703f3dd,,374c2f43-8efc-455f-9ea9-d4e2b8f47ff0,,,Grom Grzechynia,Grom Grzechynia
91175012-5675-43c7-8410-10583008ace5,,4e896288-e7de-4909-92b5-d9c56bc915b2,,,Sparta Konin,Sparta Konin
915f6e79-7d69-487f-84e1-92910bd37f38,,9d62dee0-9e06-442e-9810-bb3fcb39a12f,,,AP Champions Żory,AP Champions Żory
91715fbe-d3b9-4ef0-87fe-8829446ef3d3,,acb59040-f910-4ede-87d2-98c18556e8e6,,,FC Lesznowola,FC Lesznowola
91769639-6146-4ae3-bf0b-0a855fa8541c,,5343c959-9a22-46cc-8999-b3d4b8f2f1ae,,,Rawia Rawicz,Rawia Rawicz
91846360-fb29-4905-9591-a0b146b65bc6,,3ced89a8-a2f3-40bf-ab12-ecdc747ff93e,,,Czarni Czarny Dunajec,Czarni Czarny Dunajec
918aa56c-74b6-49e4-b23e-a2f4daa8b80d,,1b6d6f23-b98a-4423-945d-7d8cdaad28a8,,,Wisła II Strzelce Górne,Wisła Strzelce Górne
919ace4c-4f64-4578-bc84-f1d2cfb8bc09,,5a8a3778-82d8-4ec2-b4e1-6d566c69f405,,,Kania II Gostyń,Kania Gostyń
919f7bfd-5f63-43d3-b246-1816ea3cbd20,,0129ad96-2d9a-4a1a-bea0-3d9b5d88138a,,,Kaszubia Starzyno,Kaszubia Starzyno
91b13291-fcdc-4759-b56b-30995b7e870e,,cbaebb33-cab6-4c8a-a3ea-a4de72a8dc3c,,,UKS Tarczyn,UKS Tarczyn
91b4effc-a69f-4b20-9780-3876acdcd9b9,,e126f42c-7908-41a7-a2b7-79f8d2228630,,,KS II Lublinianka,KS Lublinianka
91c823da-1a92-4b22-a2a3-176f23b51955,,d834c77e-96e0-48b6-a66e-abb5d366ad0a,,,Soccer Inowrocław,Soccer Inowrocław
91d6bfa8-eecb-4147-971e-bdf47b1ec39e,,6d6ff457-3576-47ad-885c-ae6bbff094ac,,,RKP SP ROW Rybnik,RKP SP ROW Rybnik
91dd0de5-97b0-4a9e-a180-efdea5bb92d1,,cf299be9-0a1f-4eb2-a9c6-854e756477a8,,,Orły Kazimierz,Orły Kazimierz
91e69576-2427-4d06-8c5d-a92eb6188ada,,1e1aca01-0fbc-4f14-8872-9952e4545a10,,,Stal Łańcut,Stal Łańcut
91e71d5a-01c2-4d4c-bf01-590f31e0cecc,,bd31d9a7-3278-4af8-b379-7c122b175f7d,,,Pomorzanin Toruń,Pomorzanin Toruń
91e78d00-2ef2-4757-8936-5d1556a6a96b,,da9bc9f8-99c9-4a50-9320-c77bae45c95d,,,Perła Złotokłos,Perła Złotokłos
91ee4178-9e5d-4c1e-8431-e622b9c575f3,,113be1b5-8260-43a5-afa9-bb6a737c5fd1,,,Znicz Pruszków,Znicz Pruszków
91fea73f-c0a9-485b-99d0-b1ff0287b1df,,15c47aec-c918-4a9a-903a-f6be5f402c7b,,,MKL II SEMP Siedlce,MKL SEMP Siedlce
91ffdb80-ee28-4f1f-8d08-612b7bc257dc,,1a7c6722-f1ee-42a4-8e4f-6e9c5131a7b4,,,UKS Football Academy Zawiercie,UKS Football Academy Zawiercie
9203d2bc-b607-4767-803b-42707957486d,,9081519c-cd41-4c68-9f39-9b077b85c6f8,,,APPN Mielec,APPN Mielec
920a64b1-9d66-495f-b9d3-b09048daccfa,,49fd734d-c87f-4625-b7a4-8cc5b88a595d,,,Iskra Kochlice,Iskra Kochlice
920b38ad-ff2a-4096-9e92-db171b0884b8,,267a898e-b97a-4824-acd5-3e3b2df4e086,,,Warta Słońsk,Warta Słońsk
922146da-5d24-45ef-9554-8cf07a2bda83,,25c8c654-309a-40eb-826e-ce2147a5ae67,,,LKS Różyca,LKS Różyca
9239871b-7f7f-436f-83c5-2cb5563fb4e4,,f9f480c5-c9d9-4380-bd18-46cb9db6654b,,,Avia II Świdnik,Avia Świdnik
92427f31-3559-44d9-aec7-961194484325,,67de5e2c-317d-4166-aa3b-77b304c87a76,,,Gedania Gdańsk,Gedania Gdańsk
925193e0-4d35-4452-8097-cd882846b956,,9b52b3f7-edb4-49b6-bdcb-431423bb7a20,,,Piłkarz II Golub-Dobrzyń,Piłkarz Golub-Dobrzyń
9273e3fc-a842-4097-bc4c-82c46c755795,,c2572765-c5e7-4bf7-86e9-79a6e4096590,,,Błękit Żołynia,Błękit Żołynia
9273fc1e-f3d1-45d8-8e14-8fa591613d5a,,9002cb80-d058-4dec-8e4d-c92c3bb7e407,,,Wisła Gruczno,Wisła Gruczno
9275dcc6-bcc4-4de5-86d3-60dbb4631165,,4addcacb-080c-4032-b106-f8e8ce22ed18,,,Bory Pietrzykowice,Bory Pietrzykowice
928e005b-e0bc-43af-bf9c-7b6b609ecafa,,15505acb-fcfe-48b0-ae81-23bfc49b377b,,,StS Zamek Bierzgłowski,StS Zamek Bierzgłowski
9293d9aa-87a7-4e79-a588-5a2225cbc36d,,70fa5108-62a2-478e-9f1d-a71b6a13b537,,,Lot Konopiska,Lot Konopiska
929414fa-602f-4c81-9b6e-62f5259603f3,,ad630f3f-8582-4c12-b86e-372ea5dbd052,,,Sobienie Jeziory,Sobienie Jeziory
929f74ab-f7d4-4727-9a33-e46796c87023,,e04b0e96-e4f6-4509-8d78-9b68be9e851b,,,A2r Warszawa,A2r Warszawa
92a17354-3f2f-4ad4-bdb1-a0a54caa61ac,,5c35f7f7-e9a4-46fa-828f-269b69f6ab8b,,,APN SMS Tychy,APN SMS Tychy
92a4305f-4003-4a8c-82c2-5180ad996268,,89bcde8b-cb63-4782-a0a6-1bc9623bf9f4,,,ISF Pogoń Barlinek,ISF Pogoń Barlinek
92a47621-3ac2-4103-aee3-5e876c64cca5,,622a2a9e-0960-4564-a440-7aa0339eae9c,,,Korona Rzeszów,Korona Rzeszów
92a9cbae-3092-4079-b326-bfad1f5da171,,a7b3e0f6-8d85-4589-a066-a1005b4efb1c,,,Unia Tczew,Unia Tczew
92b43a40-6d91-4df4-91bb-f3eff046527c,,01c3dec0-ea98-462e-810d-c1dd9bce6f54,,,Piast Bądkowo,Piast Bądkowo
92c2adf3-bfdc-4f64-bac3-03f7be512fa6,,dd3479cc-bba4-4230-9762-d505468ee93f,,,SAP Parzęczew,SAP Parzęczew
92c75966-5125-497a-86b1-45d6f7ae5564,,730f2b6a-f2a2-41f4-82fb-6fb270eb25af,,,Zwar Warszawa,Zwar Warszawa
92c76430-eaae-42db-88c3-da405edfb551,,2260012f-8223-4b4d-95a0-fc4652d69147,,,Włókniarz Głuszyca,Włókniarz Głuszyca
92c98beb-0c1c-48d7-ae27-b7a7fa758f32,,c147a47e-9794-4d1c-9e58-75de725affcf,,,Orkan Raba Wyżna,Orkan Raba Wyżna
92ca23c8-4a65-42e4-827b-892d5efc6016,,a96eac25-ca02-4b59-9413-2a47fcba5fcd,,,Juventus Academy Warszawa,Juventus Academy Warszawa
92d81482-d741-41d6-bf6a-dfa7ed32f576,,5f68082a-201d-4914-879c-16acf9f79e45,,,Orlik Józefina,Orlik Józefina
92d9a88f-8c65-4d08-bf25-8c3938517be0,,08720e76-0b7c-45bd-bb58-c47ca335a008,,,Victoria Zerzeń,Victoria Zerzeń
92d9b2a5-45cf-4a07-bff7-201b8319d611,,eb86cfbc-51e0-41e6-a3e2-feb590a0df37,,,Kolejarz Chałupki,Kolejarz Chałupki
92e2bf5d-aa52-41a9-a466-2b257d46d734,,bf6b3c61-094b-4b59-ac53-04f9ee14a884,,,AKS 1947 Busko Zdrój,AKS 1947 Busko Zdrój
92f0b93a-b802-4a02-a7da-a710e91cb381,,b281ec54-a2df-4e57-adde-244c089b8c18,,,Tęcza Biskupiec,Tęcza Biskupiec
93174e59-7c51-4ae6-ad1b-aa0dd0a7c42b,,d845fff9-b9af-475c-90ab-144a87e8148b,,,Unia Lubecko,Unia Lubecko
9320ed1b-e4db-4c0f-8eb5-6413ca059859,,3f8f48c4-d603-4b46-bbd9-68bdd1cfce9e,,,Stal Brzeg,Stal Brzeg
932fc003-bca4-4a15-a8b7-1f33e6281db2,,99382d00-0a8a-4110-9bfa-28f492d36054,,,Solar Władysławowo,Solar Władysławowo
933313e3-e2b1-4531-9c7e-77fc30e15d16,,c095e106-5974-46e2-8dca-404cc91cc696,,,GAP Zaleszany,GAP Zaleszany
93345b26-2241-4b6b-b31e-81c071c0cecf,,85e7e074-a528-4893-a528-b13f25a8f505,,,Siarka Tarnobrzeg,Siarka Tarnobrzeg
935499c5-a7be-4622-9b37-bfc2391ff036,,17edae5a-f2e4-47ba-be4d-bc1ebed51483,,,Unia Białopole,Unia Białopole
935c72e0-c2f6-4df9-b263-ca730737923f,,80b6a929-ab34-4bdb-b9dd-1a81d8768906,,,Wilczki Lesko,Wilczki Lesko
936af37d-e83f-48e3-92f9-11b3e7d11afd,,96a38ee1-db32-456c-b3b1-ae4522cfcb1a,,,KS Włynkówko,KS Włynkówko
93763dd4-5386-439c-afb7-8d2002db4b56,,0e908b2c-50c1-4df6-a361-356f0acc2ddc,,,BKS II Lublin,BKS Lublin
937ad70a-9920-4bcb-80b7-21deaf2665fa,,1281329a-d17a-4490-9047-bfc6d7f0ebfe,,,AP Rzeszów,AP Rzeszów
937c7a27-ae6c-4a31-8c18-f7561b291384,,06c06b12-d23a-4a83-b724-6a1dfa30597f,,,UKS Piotrkowska AP,UKS Piotrkowska AP
937f4323-4bd1-40b8-a254-3c0e17a8251b,,872af54e-36e3-4474-9472-58abb47de137,,,Sokół Przytyk,Sokół Przytyk
9387fc31-2dfa-44a2-9798-1266d87d01c0,,202418fe-d95d-42b2-aec4-f6efd594fe35,,,Orlęta Łuków,Orlęta Łuków
938a6c56-bc02-4134-a499-828903381fa5,,72003768-e49d-452a-8daf-74d7d34b9f63,,,Boruta II Zgierz,Boruta Zgierz
938a9686-4ec5-4986-a9a6-f32b016b3311,,f465ee88-33e5-48d2-9d0d-8d7622787d22,,,Młode Orły Warszawa,Młode Orły Warszawa
9391fd32-5e02-494f-a0eb-8254441f2258,,b281ec54-a2df-4e57-adde-244c089b8c18,,,Tęcza II Biskupiec,Tęcza Biskupiec
93987587-804e-45f6-9482-43e576797bbe,,f6f268f3-87fe-4687-84fb-e867b570500d,,,Sporting Zielonki,Sporting Zielonki
93b3cbcc-e328-46a4-8cb8-88437a4bd50c,,18ea1f9c-a540-4365-8ab2-b89c442c28a8,,,Unia Rejowiec,Unia Rejowiec
93b76a1f-b4d4-4f56-8c25-cdb35d485e19,,49d5ae7d-47d1-4627-94dd-d92d2deea256,,,Orzeł Radocza,Orzeł Radocza
93cdf99f-bbc5-4a60-bf52-1eff613abb28,,2323d96b-3fc1-460e-938f-d8ff609a5130,,,Białe Orły Warszawa,Białe Orły Warszawa
93d1c4b0-9a45-4480-9a3c-15ab999c576c,,b3fb9bf7-e2a2-4d92-b7c2-cfcfee98263b,,,Raków III Częstochowa,Raków Częstochowa
940131a3-920d-4d40-b2e2-3ec11847fed2,,1e1aca01-0fbc-4f14-8872-9952e4545a10,,,Stal Łańcut,Stal Łańcut
94030f87-6dab-469b-8632-6967c174b776,,ff1004a2-759b-4b9b-b483-13002da2d4c8,,,Żurawianka Żurawica,Żurawianka Żurawica
9406193a-e096-416d-b950-d7e3f631ccc0,,5a8a7dce-7f69-4735-8c4a-edb57648784c,,,Mazur Karczew,Mazur Karczew
940b39bf-42f4-4edd-9e4b-0eaa90ebc21e,,49111b23-0279-42b7-9816-6e24930be318,,,Kaszubia Kościerzyna,Kaszubia Kościerzyna
940d523d-24eb-4ab6-8c2f-3795f2f3cfc3,,ee32cc6c-29e4-44bb-a66e-442c907aecaf,,,LKS Leńcze,LKS Leńcze
9429bec8-caab-43db-a8b0-ff7d8be8b49b,,efd22024-2d4d-423b-b9e9-2677872f5fed,,,Włocłavia Włocławek,Włocłavia Włocławek
942e222b-e812-410a-91fe-a9136c059a6f,,15c47aec-c918-4a9a-903a-f6be5f402c7b,,,MKL SEMP Siedlce,MKL SEMP Siedlce
942f7401-8f2a-4ef1-8344-5b20118f5905,,4c217365-facb-4be6-a8bd-f2258ec520b0,,,Toruńska Akademia Futsalu,Toruńska Akademia Futsalu
943530b1-b677-4496-8859-b3ff37bf0810,,d3fca7b1-7c28-4372-aec0-a0ee26e0211a,,,Kejbi Pawłowice,Kejbi Pawłowice
94484db7-9ae5-45c6-99f8-9eeaa6c9d647,,c6a86b1f-f9b2-4615-babf-e110481c93e9,,,Akademia Pelikan Łowicz,Akademia Pelikan Łowicz
9451f9f0-f26b-48b1-bb25-d0760dfdf736,,9081519c-cd41-4c68-9f39-9b077b85c6f8,,,APPN Mielec,APPN Mielec
94573d6c-c0d1-4934-8cc1-370ff09cb31a,,9ddfc8d1-8e2c-4472-ab0f-cf8f0456bb87,,,Futsal Jastrzębie Zdrój,Futsal Jastrzębie Zdrój
945ffd8f-640d-4631-a748-72fd80bc4b04,,de550e3c-2d41-462c-b1a1-5dec41cc05bf,,,JSS II Toruń,JSS Toruń
946e1fa0-4748-4735-892d-38bf058ec748,,2ee1cef9-cc41-41b3-87ba-646610751198,,,Płomień Trześń,Płomień Trześń
9473b57c-4ee0-44f8-bc42-7bb65863a085,,44b7e3aa-bcd7-4df5-8fcd-f0dac78c4325,,,Piast Piastów,Piast Piastów
94748931-256a-4bae-8141-f769a84a5e91,,bc89070d-acdd-41e6-bbd2-5ef8815f9c6b,,,GKS Koziegłowy,GKS Koziegłowy
94778389-f355-4ded-8b4d-d5a5214e11a1,,fca729d2-5bcf-4065-8002-fea5d651c48a,,,KS Lubniewiczanka,KS Lubniewiczanka
94780a92-5c25-4424-9574-8283c24ac3d6,,1b99c41a-e75e-45c6-a985-56c2d0ea43a3,,,AS Pajęczno,AS Pajęczno
9479d60d-a77e-4e7d-82bd-a51a93a8f5cb,,8f05fb7a-1ffb-4001-b176-180ad457eb05,,,APN Ostrołęcka,APN Ostrołęcka
947aca4e-21a5-430a-90fd-5dec004f82b4,,995aa2f7-4c32-4dba-a423-6769aed5c73e,,,Unia Warszawa,Unia Warszawa
947dd99b-6208-4b3d-9e36-0e71d4bd764c,,4a87641d-889c-47f3-b3e7-a76cfb917b73,,,KS Walim,KS Walim
94918aea-a560-4f62-9604-a15c515d3eef,,a7814ccd-77f8-426b-9094-80f48a961f57,,,AP Eskadra,AP Eskadra
9492ae14-f9a9-4694-b4f6-2f6600dc413e,,e00a35fa-6814-47a3-9622-6455fc76ed27,,,Sokół Kolbuszowa Dolna,Sokół Kolbuszowa Dolna
94a8e55b-5f71-4de9-aac1-a5a4504a1f15,,1cd5a986-1bd5-4318-9fb4-3c1b459ffd23,,,Polonia Bydgoszcz,Polonia Bydgoszcz
94ae36df-9764-4e1c-a939-5303e3adff77,,42909255-554e-4b48-a0a8-f23c7bd0b55c,,,Escola Varsovia,Escola Varsovia
94ae433f-e8cc-4978-bb72-5a34177e6785,,88b9fbc5-1d28-4b78-8e7b-2c0e1fd1de9a,,,Górnik II Boguszowice,Górnik Boguszowice
94b0e734-f036-43e0-a076-e77c44155171,,5c35f7f7-e9a4-46fa-828f-269b69f6ab8b,,,APN SMS Tychy,APN SMS Tychy
94b2e3d6-519a-47aa-96db-1e002c6233a6,,d769761a-63d4-4985-9e91-2519e6ffffa1,,,DAP Dębica,DAP Dębica
94bb411a-546e-43f1-bee3-645df10ecc20,,2be5fee4-43d9-4aee-95db-bef0a0e989bb,,,Magórka Czernichów,Magórka Czernichów
94ce4e52-d21d-4e8a-91d9-03e3ca7284f4,,bffd8149-a655-489f-9d81-64b9e2522fd1,,,Dolpasz Skokowa,Dolpasz Skokowa
94d115fd-b1bf-4108-b3c4-7482e87d52c1,,c4c0dcd8-3462-4276-b10e-a5df49e56cdc,,,Huragan Skawica,Huragan Skawica
94d53428-4522-4636-bc05-e048f86f3f4a,,b58f9388-cba4-443d-84f1-af2e6b5d0428,,,Wisła Czarny Dunajec,Wisła Czarny Dunajec
94df6e3e-e48c-412b-9856-3192e84619b7,,e6589b9a-7342-4c32-956f-bc25db48f6ac,,,Orlik Przemyśl,Orlik Przemyśl
94e0c24f-c754-4f35-93dc-a81d6dced3b3,,f68f6072-e02f-4d80-9b3d-e9df3200aa37,,,Husaria II Klecza Dolna,Husaria Klecza Dolna
94e9a72a-dfe8-49fa-8526-2150c1d41300,,f329c1d0-8efc-4497-888f-abf8ad140f9d,,,Błękitni Kąkolewo,Błękitni Kąkolewo
94faaeb2-9162-4884-9048-e0f4f7f2501e,,94df451c-f28a-4c01-ba27-bcf93778ef98,,,Pogoń Świebodzin,Pogoń Świebodzin
94fd461b-9752-4c32-897f-2c99eaa78adc,,a7d431d8-2b55-46f2-8baf-5b7c7056401e,,,AP Mam Talent Limanowa,AP Mam Talent Limanowa
95012637-06e0-446b-9844-7d8557fafb13,,01c227a8-c2bd-42e7-b7ca-a60e037d1b8b,,,Broń Radom,Broń Radom
950b04c7-bc4c-48cc-a257-696c9756e74b,,302ea83e-7927-46fb-9e8e-396e6f5b829c,,,Błękitni Psary Polskie,Błękitni Psary Polskie
9517f0b3-3626-4273-a42d-944af290b987,,0ff93a0b-a353-436a-b1af-9277fd80e72e,,,NKP Podhale Nowy Targ,NKP Podhale Nowy Targ
95231538-3aab-476c-b5fc-283c3771d12c,,a07c0a89-0f43-4302-a2ea-61438bea3c6a,,,KAP Kamienna Góra,KAP Kamienna Góra
95295032-3a78-402c-a426-8527e4eac6fd,,e9548059-d9ed-46e1-bdea-7f3f8b1c0fa8,,,AS Radomiak,AS Radomiak
952e6a36-08c1-4864-9070-665075c52240,,74dbd0d0-28ec-4169-8e13-12427ec96603,,,MLUKS Dwójka MOS Gubin,MLUKS Dwójka MOS Gubin
9531db21-396b-44b6-a287-e83da2015a2a,,57d4c3f0-62b8-49e9-995c-1f09ab780204,,,Spisz Krempachy,Spisz Krempachy
9560afc0-6c4c-4a4a-897f-44acf37b5fb5,,f379af4c-4cdf-4296-aa78-65eb120c8353,,,Szyszła Tarnoszyn,Szyszła Tarnoszyn
956cf76b-d698-4b80-884c-afafffe7547a,,5ace28d3-081d-4863-89f8-4669fedb345e,,,AP 81,AP 81
957029a7-0d65-4090-a46f-8b79ed4345a5,,b5fe4b8c-7b37-4b50-9349-ddb10321de3a,,,UKS Nowa Wieś,UKS Nowa Wieś
957336d6-5ffc-483b-ae39-9c01f7911bcd,,0cf01873-5ff3-4330-ba06-1e4588f65441,,,AP Będków,AP Będków
957dccc6-085e-4c6f-b69b-781271bc786f,,73e9c53b-9ace-487a-9c92-7154e2095328,,,Zawisza Rzgów,Zawisza Rzgów
957dfd00-c5eb-48c4-9cfc-f8360ebab557,,82759168-ca2e-40e5-81a0-26e5fd9adfa6,,,Olimpia Grudziądz,Olimpia Grudziądz
9586b3ce-2e68-4b55-b7cc-b734a2f28e89,,65eae422-eefa-41c0-bd78-71d0e8983b83,,,Górnik Sosnowiec,Górnik Sosnowiec
95970c9e-44bf-4c95-b687-1441b528e7c2,,aeb96e0a-8419-4065-9ce2-453cc7db6ee3,,,UKS APN Gmina Tworóg,UKS APN Gmina Tworóg
959f51b3-8830-48a6-8271-fbe569cf755e,,7cad7d39-80a6-41f5-a7d7-a620512d3925,,,Karol Wadowice,Karol Wadowice
95ac6cb2-ce21-4c0a-a500-63781a1a3e04,,619befe5-59b6-4db4-a7ce-412a820c909d,,,AP Przeciszów,AP Przeciszów
95b8cf3b-18b8-4027-9a73-337a9e45efbd,,2325cb4f-3bec-4681-85cc-5b29afa3019f,,,MKS Przasnysz,MKS Przasnysz
95d24774-fd2b-4681-b065-21d67b0ff2c9,,bae96fc4-7702-4658-9b5d-89688dbb8a0a,,,Korona Góra Kalwaria,Korona Góra Kalwaria
